CODE	FR_LABEL	TYPE
HP:0003710	Crampes musculaires à l'exercise	pt
HP:0003712	Hypertrophie musculaire	pt
HP:0003712	hypertrophie des muscles	uf
HP:0003713	nécrose de la fibre musculaire	pt
HP:0003714	amyotrophie de la jambe	pt
HP:0003715	biopsie musculaire mettant en évidence une myopathie myofibrillaire	pt
HP:0003717	graisse souscutanée minimale	pt
HP:0003720	Hypertrophie musculaire généralisée	pt
HP:0003722	faiblesse des muscles fléchisseurs du cou	pt
HP:0003723	Faiblesse musculaire généralisée proximale et distale	pt
HP:0003724	atrophie du muscle de la ceinture scapulaire	pt
HP:0003727	fasciculation/fibrillation de la langue	pt
HP:0003728	faiblesse distale du membre apparaissant plus tard	pt
HP:0003729	syndrome de dermatomyosite entérovirale	pt
HP:0003733	Hypertrophie musculaire de la cuisse	pt
HP:0003734	biopsie musculaire montrant une diminution de cytochrome C oxydase dans la plupart des cas	pt
HP:0003736	Vacuoles autophagiques	pt
HP:0003737	myopathie mitochondriale	pt
HP:0003738	myalgie induite par l'exercice	pt
HP:0003739	Spasmes myocloniques	pt
HP:0003740	myotonie avec phénomène d'échauffement	pt
HP:0003741	Dystrophie musculaire congénitale	pt
HP:0003743	anticipation génétique	pt
HP:0003744	anticipation génétique avec biais d'anticipation paternel	pt
HP:0003745	sporadique	pt
HP:0003746	Amyotrophie impliquant les membres inférieurs	pt
HP:0003748	Amyotrophie de la musculature de la cuisse	pt
HP:0003749	faiblesse musculaire de la ceinture pelvienne	pt
HP:0003750	augmentation de la fatigue musculaire	pt
HP:0003753	activité musculaire absente au repos à l'EMG	pt
HP:0003754	relaxation retardée des fibres musculaires après contraction	pt
HP:0003755	fibres de type 1 relativement plus petites que les fibres de type 2	pt
HP:0003756	myopathie squelettique	pt
HP:0003758	tissu adipeux souscutanée réduit	pt
HP:0003759	lymphographie avec hypoplasie des vaisseaux lymphatiques	pt
HP:0003761	calcinose	pt
HP:0003762	Utérus didelphe	pt
HP:0003763	bruxisme	pt
HP:0003764	Naevi anormaux ou excessifs	pt
HP:0003765	Psoriasis	pt
HP:0003768	paralysie périodique	pt
HP:0003768	paralysies périodiques	uf
HP:0003769	tous les cas sporadiques	pt
HP:0003771	Calcul pulpaire	pt
HP:0003774	période terminale de l'insuffisance rénale	pt
HP:0003774	insuffisance rénale terminale	uf
HP:0003774	défaillance rénale	uf
HP:0003775	légère asymétrie faciale	pt
HP:0003777	pili torti	pt
HP:0003778	Branches mandibulaires courtes	pt
HP:0003781	Salivation excessive	pt
HP:0003782	habitus d'eunuchisme	pt
HP:0003783	jambes en abduction ou en rotation externe	pt
HP:0003788	"amyotrophie généralisée, proximale et distale"	pt
HP:0003789	myopathie à minicores	pt
HP:0003789	Myopathie à multi-minicores	uf
HP:0003793	Dystrophie musculaire congénitale	pt
HP:0003795	phalanges moyennes courtes (pieds)	pt
HP:0003796	crête iliaque irrégulière	pt
HP:0003797	Amyotrophie des ceintures	pt
HP:0003798	corps à némaline (bâtonnets)	pt
HP:0003799	Retard marqué de l'âge osseux	pt
HP:0003800	anomalie musculaire liée à un dysfonctionnement mitochondrial	pt
HP:0003803	prédominance des fibres musculaires type 1	pt
HP:0003804	incurvation modérée latérale du fémur	pt
HP:0003805	vacuoles ourlées	pt
HP:0003806	changements dystrophiques possiblement présents	pt
HP:0003808	Tonicité musculaire anormale	pt
HP:0003810	faiblesse des muscles distaux d'apparition tardive	pt
HP:0003811	mort néonatale	pt
HP:0003811	mort du nouveau-né	uf
HP:0003812	Variabilité phénotypique	pt
HP:0003817	Mort dans la petite enfance	pt
HP:0003819	Mort dans l'enfance	pt
HP:0003820	mort néonatale fréquente	pt
HP:0003823	Mortinatalité ou mort chez le nourisson	pt
HP:0003824	mort de la majortié des nourissons rapidement après la naissance	pt
HP:0003826	Mortinatalité ou mort néonatale	pt
HP:0003827	mort dans la période néonatale du nourisson	pt
HP:0003828	Expressivité variable	pt
HP:0003828	Sévérité variable	uf
HP:0003829	Pénétrance incomplète	pt
HP:0003831	Pénétrance dépendante de l'âge	pt
HP:0003832	anomalie des plateaux tibiaux	pt
HP:0003833	plateaux tibiaux déficients latéralement	pt
HP:0003834	Luxation de l'épaule	pt
HP:0003835	subluxation de l'épaule	pt
HP:0003836	calcification en pointillés de l'épaule	pt
HP:0003837	ossification des tissus mous au niveau des épaules	pt
HP:0003839	Anomalies impliquant les épiphyses des membres supérieurs	pt
HP:0003840	ossification retardée de l'épiphyse du membre supérieur	pt
HP:0003841	fragmentation épiphysaire des membres inférieurs	pt
HP:0003842	épiphyses irrégulières des membres supérieurs	pt
HP:0003843	épiphyses arrondies des membres supérieures	pt
HP:0003844	petites épiphyses des membres supérieurs	pt
HP:0003846	Lames épiphysaires des membres supérieurs larges	pt
HP:0003849	métaphyses évasées des membres supérieurs	pt
HP:0003850	métaphyses irrégulières des membres supérieurs	pt
HP:0003851	anomalies lytiques des métaphyses des membres supérieurs	pt
HP:0003853	sclérose avec striations transverses au niveau des métaphyses des membres supérieurs	pt
HP:0003854	sclérose des métaphyses des membres supérieurs	pt
HP:0003856	métaphyses des membres supérieurs larges	pt
HP:0003858	irrégularité de la diaphyse corticale des membres supérieurs	pt
HP:0003859	épaississement de la diaphyse corticale des membres supérieurs	pt
HP:0003860	sclérose diaphysaire des membres supérieurs	pt
HP:0003861	diaphyses des membres supérieurs larges	pt
HP:0003862	Ossification absente/absence des humérus	pt
HP:0003863	humérus anguleux	pt
HP:0003864	Humérus bifide	pt
HP:0003865	Humérus incurvé	pt
HP:0003865	incurvation humérale	uf
HP:0003867	irrégularité corticale (humérus)	pt
HP:0003869	Amincissement cortical de l'humérus	pt
HP:0003870	humérus plissé	pt
HP:0003871	humérus déformé	pt
HP:0003872	exostoses humérales	pt
HP:0003873	fracture de l'humérus	pt
HP:0003874	humérus varus	pt
HP:0003875	anomalies lytiques de l'humérus	pt
HP:0003876	humérus ostéoporotique	pt
HP:0003879	pseudarthrose (de l'humérus)	pt
HP:0003880	focus sclérotiques dans l'humérus	pt
HP:0003881	sclérose	pt
HP:0003882	humérus gracile	pt
HP:0003883	humérus fusiforme	pt
HP:0003884	humérus triangulaire	pt
HP:0003886	humérus large	pt
HP:0003887	Anomalie des têtes humérales	pt
HP:0003887	anomalie de la tête humérale	uf
HP:0003888	Têtes humérales aplaties	pt
HP:0003888	aplatissement des têtes humérales	uf
HP:0003889	anomalie des tubérosités deltoïdiennes	pt
HP:0003890	tubérosités deltoïdiennes proéminentes	pt
HP:0003891	Anomalie des épiphyses de l'humérus	pt
HP:0003891	anomalie des épiphyses humérales	uf
HP:0003892	Ossification absente/absence des épiphyses humérales	pt
HP:0003893	ossification avancée des épiphyses humérales	pt
HP:0003894	ossification de l'épiphyse de l'humérus retardée	pt
HP:0003895	Epiphyses humérales aplaties	pt
HP:0003895	Aplatissement des épiphyses humérales	uf
HP:0003896	épiphyses humérales irrégulières	pt
HP:0003896	épiphyses de l'humérus irrégulières	uf
HP:0003897	Ossification irrégulière des épiphyses de l'humérus	pt
HP:0003898	grandes épiphyses humérales	pt
HP:0003899	épiphyses humérales arrondies	pt
HP:0003900	petites épiphyses humérales	pt
HP:0003900	petites épiphyses de l'humérus	uf
HP:0003901	calcification en pointillés des épiphyses de l'humérus	pt
HP:0003902	calcifications ponctuées épiphysaires de l'humérus	pt
HP:0003903	épiphyses humérales larges	pt
HP:0003903	épiphyses de l'humérus larges	uf
HP:0003904	épiphyses des membres supérieurs larges	pt
HP:0003905	Anomalie de la lame épiphysaire de l'humérus	pt
HP:0003906	Lame épiphysaire humérale large	pt
HP:0003907	Anomalie des métaphyses de l'humérus	pt
HP:0003907	anomalie des métaphyses humérales	uf
HP:0003910	métaphyses humérales élargies	pt
HP:0003910	métaphyses de l'humérus élargies	uf
HP:0003911	métaphyse humérale évasée	pt
HP:0003912	métaphyses humérales effilochées	pt
HP:0003913	métaphyses humérales irrégulières	pt
HP:0003913	métaphyses de l'humérus irrégulières	uf
HP:0003914	Ossification irrégulière des métaphyses de l'humérus	pt
HP:0003915	anomalies lytiques de la métaphyse de l'humérus	pt
HP:0003917	métaphyse humérale pointue	pt
HP:0003918	métaphyses humérales sclérotiques	pt
HP:0003919	"métaphyses humérales sclérotiques, avec striations longitudinales"	pt
HP:0003920	métaphyses humérales fuyantes	pt
HP:0003921	métaphyse humérale penchée latéralement	pt
HP:0003923	métaphyse humérale carrée	pt
HP:0003924	calcification en pointillés de la métaphyse de l'humérus	pt
HP:0003926	Anomalie de la dyaphyse humérale	pt
HP:0003926	Anomalie de la diaphyse de l'humérus	uf
HP:0003927	irrégularité corticale de la diaphyse de l'humérus	pt
HP:0003928	épaississement cortical de la diaphyse humérale	pt
HP:0003930	anomalies lytiques de la diaphyse de l'humérus	pt
HP:0003932	focus sclérotiques dans la diaphyse humérale	pt
HP:0003933	sclérose de la diaphyse de l'humérus	pt
HP:0003933	sclérose de la diaphyse humérale	uf
HP:0003934	diaphyse humérale gracile	pt
HP:0003935	diaphyse humérale large	pt
HP:0003935	diaphyse de l'humérus large	uf
HP:0003938	synostose impliquant le coude	pt
HP:0003939	Synostose huméro-cubitale	pt
HP:0003940	ostéoarthrite du coude	pt
HP:0003941	calcification en pointillés du coude	pt
HP:0003942	chondromatose synoviale du coude	pt
HP:0003943	anomalies des espaces articulaires du coude	pt
HP:0003944	espaces articulaires du coude étroits	pt
HP:0003945	Surfaces articulaires irrégulières des articulations du coude	pt
HP:0003946	Anomalie des épiphyses du coude	pt
HP:0003947	ossification de l'épiphyse du coude retardée	pt
HP:0003948	Epiphyses irrégulières du coude	pt
HP:0003949	Anomalies des métaphyses du coude	pt
HP:0003949	Anomalies des métaphyses de l'ulna	uf
HP:0003950	métaphyses évasées du coude	pt
HP:0003951	métaphyses irrégulières (coude)	pt
HP:0003952	focus sclérotiques dans les métaphyses du coude	pt
HP:0003953	Ossification absente/absence des os de l'avant- bras	pt
HP:0003954	os de l'avant-bras anguleux (ulna & radius)	pt
HP:0003956	Os de l'avant-bras incurvés	pt
HP:0003957	épaississement cortical des os de l'avant-bras	pt
HP:0003958	fusion croisée des os de l'avantbras	pt
HP:0003959	Os de l'avant-bras déformé	pt
HP:0003960	Exostoses des os de l'avant-bras	pt
HP:0003961	os des avant-bras fracturés	pt
HP:0003963	anomalies lytiques des os de l'avant- bras	pt
HP:0003964	os de l'avant-bras ostéoporotiques	pt
HP:0003965	pseudarthrose des os de l'avant-bras	pt
HP:0003966	focus sclérotiques dans les os de l'avantbras	pt
HP:0003967	os de l'avant-bras sclérotiques	pt
HP:0003969	os de l'avant-bras graciles	pt
HP:0003970	os de l'avant-bras sousmodelés	pt
HP:0003971	os de l'avant-bras larges	pt
HP:0003973	articulations radioulnaires larges	pt
HP:0003973	articulations radio-ulnaires larges	uf
HP:0003974	Ossification absente/absence du radius	pt
HP:0003976	radius compressé	pt
HP:0003977	radius déformé	pt
HP:0003978	fracture du radius	pt
HP:0003979	anomalies lytiques du radius	pt
HP:0003980	pseudarthrose du radius	pt
HP:0003981	radius large	pt
HP:0003982	Ossification absente/absence de l'ulna	pt
HP:0003984	luxation postérieure de l'ulna	pt
HP:0003985	Exostoses de l'ulna	pt
HP:0003986	Exostoses du radius	pt
HP:0003987	fracture de l'ulna	pt
HP:0003987	fracture du cubitus	uf
HP:0003988	ulna anormalement long	pt
HP:0003989	incisure ulnaire	pt
HP:0003990	ulna pointu	pt
HP:0003991	ostéosclérose de l'ulna	pt
HP:0003992	ulna gracile	pt
HP:0003993	ulna large	pt
HP:0003994	luxation du poignet	pt
HP:0003995	Anomalie de la tête radiale	pt
HP:0003996	Tête radiale aplatie	pt
HP:0003996	tête du radius aplatie	uf
HP:0003997	Hypoplasie de la tête radiale	pt
HP:0003997	hypoplasie de la tête du radius	uf
HP:0003997	tête radiale hypoplastique	uf
HP:0003999	Anomalies des épiphyses radiales	pt
HP:0004002	Epiphyses radiales aplaties	pt
HP:0004003	Epiphyses radiales aplaties dans leur médian	pt
HP:0004004	épiphyses radiales irrégulières	pt
HP:0004004	épiphyses du radius irrégulières	uf
HP:0004005	grandes épiphyses radiales	pt
HP:0004006	épiphyses radiales arrondies	pt
HP:0004007	épiphyses radiales sclérotiques	pt
HP:0004008	épiphyses radiales fuyantes	pt
HP:0004010	Petites épiphyses radiales	pt
HP:0004012	fusion prématurée des plaques épiphysaires radiales	pt
HP:0004014	Lames épiphysaires radiales larges	pt
HP:0004015	Anomalie des métaphyses radiales	pt
HP:0004015	Anomalie des métaphyses du radius	uf
HP:0004016	métaphyses radiales excavées	pt
HP:0004017	Exostoses de la métaphyse du radius	pt
HP:0004017	exostoses de la métaphyse radiale	uf
HP:0004018	métaphyse radiale évasée	pt
HP:0004019	métaphyses radiales irrégulières	pt
HP:0004020	Ossification irrégulière de la métaphyse du radius	pt
HP:0004020	Ossification irrégulière de la métaphyse radiale	uf
HP:0004021	anomalies lytiques de la métaphyse du radius	pt
HP:0004022	"métaphyses radiales sclérotiques, avec striations longitudinales"	pt
HP:0004023	métaphyses radiales fuyantes	pt
HP:0004026	Métaphyse du radius large	pt
HP:0004027	Anomalie de la diaphyse radiale	pt
HP:0004027	Anomalie de la diaphyse du radius	uf
HP:0004029	anomalies lytiques de la diaphyse radiale	pt
HP:0004029	anomalies lytiques de la diaphyse du radius	uf
HP:0004030	sclérose irrégulière de la diaphyse radiale	pt
HP:0004031	Diaphyse radiale élargie	pt
HP:0004031	Elargissement de la diaphyse radiale	uf
HP:0004032	Anomalie de l'olécrâne	pt
HP:0004033	olécrâne courbe	pt
HP:0004034	olécrâne irrégulier	pt
HP:0004035	anomalie du processus styloïde	pt
HP:0004036	processus styloïde anormalement long	pt
HP:0004037	anomalie des épiphyses de l'ulna	pt
HP:0004037	anomalie des épiphyses ulnaires	uf
HP:0004039	anomalie des métaphyses de l'ulna	pt
HP:0004039	anomalie des métaphyses du cubitus	uf
HP:0004041	métaphyses ulnaires excavées	pt
HP:0004042	Métaphyse de l'ulna irrégulière	pt
HP:0004042	métaphyse ulnaire irrégulière	uf
HP:0004043	anomalies lytiques de la métaphyse de l'ulna	pt
HP:0004044	métaphyse ulnaire pointue	pt
HP:0004045	métaphyses ulnaires fuyantes	pt
HP:0004047	Métaphyse de l'ulna large	pt
HP:0004048	espaces articulaires du poignet étroits	pt
HP:0004050	Absence des mains	pt
HP:0004051	ossification avancée des os de la main	pt
HP:0004052	maturation osseuse retardée/ossification retardée des os de la main	pt
HP:0004053	maturation dysharmonieuse des os de la main	pt
HP:0004054	sclérose des os de la main	pt
HP:0004057	déformité en mitaine	pt
HP:0004058	monodactylie	pt
HP:0004059	Anomalie de position de la main/main bote radiale	pt
HP:0004060	main en trident	pt
HP:0004066	phalanges du pouce déviées latéralement	pt
HP:0004083	phalange distale du pouce déviée latéralement	pt
HP:0004095	doigts incurvés	pt
HP:0004097	doigts déviés	pt
HP:0004099	macrodactylie	pt
HP:0004100	anomalie de l'index	pt
HP:0004100	anomalie du deuxième doigt	uf
HP:0004100	anomalie du 2ième doigt	uf
HP:0004110	déviation radiale des phalanges de l'index	pt
HP:0004122	Nez bifide	pt
HP:0004132	fossette sur l'apex du nez	pt
HP:0004138	anomalie métaphysaire de la deuxième phalange de l'index	pt
HP:0004138	anomalie métaphysaire de la deuxième phalange du deuxième doigt	uf
HP:0004138	anomalie métaphysaire de la deuxième phalange du 2ième doigt	uf
HP:0004139	métaphyses évasées de la seconde phalange de l'index	pt
HP:0004143	déviation radiale de la  phalange distale de l'index	pt
HP:0004144	duplication de la phalange distale de l'index	pt
HP:0004150	anomalie du majeur	pt
HP:0004150	anomalie du troisième doigt	uf
HP:0004150	anomalie du 3ième doigt	uf
HP:0004153	croissance excessive du majeur	pt
HP:0004157	phalanges du majeur accessoires	pt
HP:0004172	anomalie de la deuxième phalange du majeur	pt
HP:0004172	anomalie de la deuxième phalange du troisème doigt	uf
HP:0004172	anomalie de la deuxième phalange du 3ième doigt	uf
HP:0004174	Deuxième phalange accessoire du majeur	pt
HP:0004180	phalange distale du majeur petite/hypoplasique	pt
HP:0004180	phalange distale du 3ième doigt petite/hypoplasique	uf
HP:0004183	anomalie des épiphyses de la troisième phalange du majeur	pt
HP:0004183	anomalie des épiphyses de la phalange distale du majeur	uf
HP:0004184	épiphyses en forme de cône de la phalange distale du majeur	pt
HP:0004185	épiphyse fusionnée de la phalange terminale du majeur	pt
HP:0004186	grandes épiphyses de la phalange distale du majeur	pt
HP:0004187	fusion prématurée de l'épiphyse de la phalange terminale du majeur	pt
HP:0004188	anomalie de l'annulaire	pt
HP:0004188	anomalie du quatrième doigt	uf
HP:0004188	anomalie du 4ième doigt	uf
HP:0004192	pont épiphysaire de l'annulaire	pt
HP:0004194	phalanges de l'annulaire hypoplasiques	pt
HP:0004194	hypoplasie des phalanges de l'annulaire	uf
HP:0004195	anomalies ostéolytiques des phalanges de l'annulaire	pt
HP:0004195	anomalies ostéolytiques des phalanges du 4ième doigt	uf
HP:0004196	phalanges de l'annulaire courtes	pt
HP:0004197	symphalangisme de l'annulaire	pt
HP:0004197	symphalangisme du 4ième doigt	uf
HP:0004198	phalanges de l'annulaire larges	pt
HP:0004202	anomalies lytiques de la phalange proximale de l'annulaire	pt
HP:0004202	anomalies lytiques de la phalange proximale du 4ième doigt	uf
HP:0004203	phalange proximale de l'annulaire courte	pt
HP:0004207	anomalie de l'auriculaire	pt
HP:0004207	anomalie du petit doigt	uf
HP:0004207	anomalie du cinquième doigt	uf
HP:0004207	anomalie du 5ième doigt	uf
HP:0004209	Clinodactylie de l'auriculaire	pt
HP:0004209	Clinodactylie du 5ème doigt	uf
HP:0004213	anomalie des phalanges de l'auriculaire	pt
HP:0004213	anomalie des phalanges du 5ième doigt	uf
HP:0004213	anomalie des phalanges du cinquième doigt	uf
HP:0004214	courbure des phalanges de l'auriculaire	pt
HP:0004214	courbure des phalanges du 5ième doigt	uf
